14.91	157.74
14.92	167.99
14.93	175.75
14.94	180.43
14.95	183.26
14.96	185.45
14.97	187.63
14.98	190.78
14.99	194.58
15	195.95
15.01	192.97
15.02	187.42
15.03	181.38
15.04	173.8
15.05	163.51
15.06	151.68
15.07	139.8
15.08	128
15.09	117.17
15.1	109.14
15.11	103.53
15.12	98.23
15.13	92.746
15.14	87.951
15.15	82.999
15.16	76.779
15.17	70.78
15.18	66.943
15.19	64.342
15.2	61.051
15.21	57.188
15.22	53.69
15.23	49.842
15.24	44.182
15.25	36.602
15.26	27.688
15.27	18.021
15.28	8.49
15.29	0.12
15.3	-7.853
15.31	-16.492
15.32	-24.951
15.33	-31.254
15.34	-35.465
15.35	-39.017
15.36	-41.605
15.37	-41.121
15.38	-36.745
15.39	-30.351
15.4	-24.356
15.41	-19.886
15.42	-17.572
15.43	-18.274
15.44	-22.493
15.45	-30.297
15.46	-41.688
15.47	-55.225
15.48	-68.677
15.49	-81.556
15.5	-94.968
15.51	-107.24
15.52	-113.59
15.53	-111.69
15.54	-104.9
15.55	-97.252
15.56	-88.756
15.57	-78.965
15.58	-70.095
15.59	-63.759
15.6	-58.786
15.61	-55.583
15.62	-57.025
15.63	-63.235
15.64	-69.775
15.65	-73.501
15.66	-74.879
15.67	-73.706
15.68	-67.485
15.69	-56.798
15.7	-45.585
15.71	-35.72
15.72	-26.328
15.73	-18.99
15.74	-16.438
15.75	-17.706
15.76	-19.976
15.77	-23.913
15.78	-31.733
15.79	-41.806
15.8	-51.201
15.81	-60.246
15.82	-69.874
15.83	-76.377
15.84	-77.055
15.85	-75.264
15.86	-75.433
15.87	-75.484
15.88	-72.128
15.89	-67.977
15.9	-67.817
15.91	-70.675
15.92	-72.362
15.93	-73.018
15.94	-75.903
15.95	-81.144
15.96	-85.234
15.97	-86.146
15.98	-84.594
15.99	-80.795
16	-73.996
16.01	-64.966
16.02	-55.925
16.03	-46.84
16.04	-35.743
16.05	-22.24
16.06	-8.757
16.07	3.078
16.08	13.807
16.09	22.969
16.1	27.05
16.11	23.816
16.12	15.961
16.13	7.114
16.14	-3.826
16.15	-19.602
16.16	-38.539
16.17	-55.523
16.18	-68.79
16.19	-80.157
16.2	-89.358
16.21	-92.363
16.22	-87.805
16.23	-79.722
16.24	-71.356
16.25	-60.444
16.26	-44.023
16.27	-24.868
16.28	-7.881
16.29	6.085
16.3	18.725
16.31	28.303
16.32	31.55
16.33	29.634
16.34	27.088
16.35	24.807
16.36	19.402
16.37	10.283
16.38	1.475
16.39	-4.911
16.4	-11.014
16.41	-17.691
16.42	-22.082
16.43	-22.423
16.44	-20.638
16.45	-18.54
16.46	-15.11
16.47	-9.172
16.48	-2.029
16.49	4.829
16.5	11.087
16.51	16.221
16.52	19.594
16.53	22.134
